,well,lat,lon
8467,6507/7-U-5,7246042.08,421663.05
8468,6507/7-U-6,7245991.95,421556.98
8469,6507/7-U-7,7245987.03,421752.98
8470,6507/7-U-8,7244604.03,419032.99
8471,6507/7-U-9,7240857.9,421272.01
8472,6507/8-1,7244164.64,423003.38
8473,6507/8-2,7247248.94,427253.72
8474,6507/8-3,7260540.88,437039.71
8475,6507/8-4,7252835.58,425643.79
8476,6507/8-5,7247612.81,436442.87
8477,6507/8-6,7255180.5,429485.26
8478,6507/8-7,7242522.23,423592.82
8479,6507/8-8,7240899.97,426482.01
8480,6507/8-9,7254147.21,427510.87
8481,6507/8-D-1 AH,7249986.64,422595.05
8482,6507/8-D-1 BH,7249986.64,422595.05
8483,6507/8-D-1 H,7249986.64,422595.05
8484,6507/8-D-1 HT2,7249986.64,422595.05
8485,6507/8-D-2 AH,7249995.92,422595.29
8486,6507/8-D-2 BH,7249995.92,422595.29
8487,6507/8-D-2 CH,7249995.92,422595.29
8488,6507/8-D-2 H,7249995.92,422595.29
8489,6507/8-D-3 AH,7249995.83,422599.04
8490,6507/8-D-3 AHT2,7249995.83,422599.04
8491,6507/8-D-3 BH,7249995.83,422599.04
8492,6507/8-D-3 CH,7249995.83,422599.04
8493,6507/8-D-3 H,7249995.83,422599.04
8494,6507/8-D-4 AH,7249986.54,422598.92
8495,6507/8-D-4 BH,7249986.54,422598.92
8496,6507/8-D-4 BHT2,7249986.54,422598.92
8497,6507/8-D-4 BHT3,7249986.54,422598.92
8498,6507/8-D-4 H,7249986.54,422598.92
8499,6507/8-D-5 H,7250100.12,422567.02
8500,6507/8-E-1 AH,7252329.61,424213.31
8501,6507/8-E-1 AHT2,7252329.61,424213.31
8502,6507/8-E-1 BH,7252329.61,424213.31
8503,6507/8-E-1 CH,7252329.61,424213.31
8504,6507/8-E-1 H,7252329.61,424213.31
8505,6507/8-E-2 AH,7252338.86,424214.72
8506,6507/8-E-2 BH,7252338.86,424214.72
8507,6507/8-E-2 H,7252338.86,424214.72
8508,6507/8-E-3 AH,7252338.15,424218.44
8509,6507/8-E-3 BH,7252338.15,424218.44
8510,6507/8-E-3 CH,7252338.15,424218.44
8511,6507/8-E-3 DH,7252338.15,424218.44
8512,6507/8-E-3 EH,7252338.15,424218.44
8513,6507/8-E-3 FH,7252338.15,424218.44
8514,6507/8-E-3 H,7252338.15,424218.44
8515,6507/8-E-4 AH,7252329.2,424217.18
8516,6507/8-E-4 H,7252329.2,424217.18
8517,6507/8-F-1 AH,7250802.88,423594.95
8518,6507/8-F-1 H,7250802.88,423594.95
8519,6507/8-F-2 AH,7250811.82,423596.73
8520,6507/8-F-2 H,7250811.82,423596.73
8521,6507/8-F-2 HT2,7250811.82,423596.73
8522,6507/8-F-2 HT3,7250811.82,423596.73
8523,6507/8-F-3 AH,7250811.1,423600.46
8524,6507/8-F-3 H,7250811.1,423600.46
8525,6507/8-F-3 HT2,7250811.1,423600.46
8526,6507/8-F-4 AH,7250802.17,423598.68
8527,6507/8-F-4 BH,7250802.17,423598.68
8528,6507/8-F-4 H,7250802.17,423598.68
8529,6507/8-U-1,7240890.27,426510.55
8530,6507/8-U-2,7254132.71,427495.92
8531,6508/1-1 A,7316611.95,457013.94
8532,6508/1-1 S,7316611.95,457013.94
8533,6508/1-2,7312703.59,455915.05
8534,6508/1-U-2,7312690.83,455919.41
8535,6508/5-1,7288341.64,475973.17
8536,6510/10-U-1,7230210.65,561848.12
8537,6510/10-U-2,7220324.05,560720.79
8538,6510/10-U-3,7220333.69,560737.56
8539,6510/10-U-4,7220313.82,557245.99
8540,6510/10-U-5,7220687.99,554589.24
8541,6510/11-U-1,7220564.34,571761.3
8542,6510/11-U-2,7220654.03,572139.04
8543,6510/2-1,7297173.23,565483.13
8544,6510/2-1 R,7297173.23,565483.13
8545,6510/6-U-1,7281681.51,591523.64
8546,6510/6-U-2,7281842.72,590146.05
8547,6510/6-U-3,7281784.89,589380.39
8548,6510/6-U-4,7281808.02,588114.68
8549,6511/2-U-1,7320809.24,608732.2
8550,6511/4-U-1,7281689.99,594200.82
8551,6511/4-U-2,7281510.03,593043.75
8552,6602/3-U-1,0.0,0.0
8553,6603/12-1,7336898.26,542488.15
8554,6603/12-U-1,7336847.54,542451.68
8555,6603/5-1 S,7384397.32,524227.52
8556,6604/10-1,7341048.53,553857.27
8557,6604/2-1,7408330.21,568606.89
8558,6604/5-1,7387131.89,568665.04
8559,6604/5-1 T2,7387131.89,568665.04
8560,6604/5-U-1,7387071.95,568658.89
8561,6605/1-1,7411677.28,595608.97
8562,6605/8-1,7363094.51,615294.53
8563,6605/8-2,7357177.73,613350.28
8564,6606/3-U-1,7406259.31,408924.96
8565,6607/1-U-1,0.0,0.0
8566,6607/12-1,7344635.95,443329.05
8567,6607/12-2 S,7322976.96,448482.96
8568,6607/12-3,7338371.01,452317.27
8569,6607/12-3 T2,7338371.01,452317.27
8570,6607/2-1,7412692.49,428455.22
8571,6607/2-U-1,7415699.85,427999.22
8572,6607/2-U-2,0.0,0.0
8573,6607/2-U-3,7503417.8,-212591.2
8574,6607/2-U-4,7506138.76,-212246.47
8575,6607/5-1,7391750.71,435359.29
8576,6607/5-1 T2,7391750.71,435359.29
8577,6607/5-1 T3,7391750.71,435359.29
8578,6607/5-1 T4,7391750.71,435359.29
8579,6607/5-2,7397329.73,427403.49
8580,6607/5-2 T2,7397329.73,427403.49
8581,6608/10-1,7333255.04,462357.45
8582,6608/10-10,7328329.75,462426.27
8583,6608/10-11 S,7321926.37,457090.31
8584,6608/10-12,7345831.65,469084.89
8585,6608/10-12 A,7345831.65,469084.89
8586,6608/10-13,7321059.92,468365.92
8587,6608/10-14 S,7336972.86,465980.0
8588,6608/10-15,7330215.93,467352.72
8589,6608/10-16,7336451.05,457886.05
8590,6608/10-17 S,7328347.0,457455.02
8591,6608/10-2,7321933.62,457994.68
8592,6608/10-3,7324321.37,458426.47
8593,6608/10-3 R,7324321.37,458426.47
8594,6608/10-4,7324847.23,462006.74
8595,6608/10-5,7339671.1,466228.88
8596,6608/10-6,7327600.5,466374.2
8597,6608/10-6 R,7327600.5,466374.2
8598,6608/10-6 R2,7327600.5,466374.2
8599,6608/10-7,7329017.24,465853.1
8600,6608/10-7 A,7329017.24,465853.1
8601,6608/10-8,7326967.49,462804.74
8602,6608/10-8 A,7326967.49,462804.74
8603,6608/10-9,7327254.45,464778.94
8604,6608/10-B-1 AH,7322128.37,457125.62
8605,6608/10-B-1 AHT2,7322128.37,457125.62
8606,6608/10-B-1 BH,7322128.37,457125.62
8607,6608/10-B-1 H,7322128.37,457125.62
8608,6608/10-B-2 H,7322122.85,457121.88
8609,6608/10-B-3 H,7322135.86,457122.07
8610,6608/10-B-4 AH,7322136.28,457114.14
8611,6608/10-B-4 BH,7322136.28,457114.14
8612,6608/10-B-4 CH,7322136.28,457114.14
8613,6608/10-B-4 DH,7322136.28,457114.14
8614,6608/10-B-4 DHT2,7322136.28,457114.14
8615,6608/10-B-4 H,7322136.28,457114.14
8616,6608/10-C-1 H,7322024.28,457190.08
8617,6608/10-C-2 H,7322026.87,457182.56
8618,6608/10-C-3 H,7322029.45,457175.54
8619,6608/10-C-4 AH,7322034.03,457180.02
8620,6608/10-C-4 H,7322034.03,457180.02
8621,6608/10-D-1 AH,7321942.88,457269.01
8622,6608/10-D-1 BH,7321942.88,457269.01
8623,6608/10-D-1 CH,7321942.88,457269.01
8624,6608/10-D-1 H,7321942.88,457269.01
8625,6608/10-D-2 H,7321938.31,457264.41
8626,6608/10-D-2 HT2,7321938.31,457264.41
8627,6608/10-D-3 AH,7321948.37,457254.48
8628,6608/10-D-3 BY1H,7321948.37,457254.48
8629,6608/10-D-3 BY1HT2,7321948.37,457254.48
8630,6608/10-D-3 BY2H,7321948.37,457254.48
8631,6608/10-D-3 CH,7321948.37,457254.48
8632,6608/10-D-3 CHT2,7321948.37,457254.48
8633,6608/10-D-3 H,7321948.37,457254.48
8634,6608/10-D-4 AH,7321952.94,457259.08
8635,6608/10-D-4 AHT2,7321952.94,457259.08
8636,6608/10-D-4 H,7321952.94,457259.08
8637,6608/10-E-1 H,7325447.22,459204.35
8638,6608/10-E-1 Y2H,7325445.98,459204.33
8639,6608/10-E-1 Y2HT2,7325445.98,459204.33
8640,6608/10-E-2 AH,7325441.4,459199.73
8641,6608/10-E-2 BH,7325441.4,459199.73
8642,6608/10-E-2 BHT2,7325441.4,459199.73
8643,6608/10-E-2 CH,7325441.4,459199.73
8644,6608/10-E-2 H,7325441.4,459199.73
8645,6608/10-E-3 AH,7325451.14,459189.8
8646,6608/10-E-3 AHT2,7325451.14,459189.8
8647,6608/10-E-3 BH,7325451.14,459189.8
8648,6608/10-E-3 CH,7325451.14,459189.8
8649,6608/10-E-3 CHT2,7325451.14,459189.8
8650,6608/10-E-3 H,7325451.14,459189.8
8651,6608/10-E-4 AH,7325455.72,459194.27
8652,6608/10-E-4 AHT2,7325455.72,459194.27
8653,6608/10-E-4 BH,7325455.72,459194.27
8654,6608/10-E-4 H,7325455.72,459194.27
8655,6608/10-E-4 HT2,7325455.72,459194.27
8656,6608/10-F-1 H,7325354.98,459309.39
8657,6608/10-F-2 H,7325350.39,459304.92
8658,6608/10-F-3 H,7325357.56,459301.87
8659,6608/10-F-4 AH,7325364.72,459299.2
8660,6608/10-F-4 H,7325364.72,459299.2
8661,6608/10-G-1 H,7329024.28,466014.71
8662,6608/10-G-2 H,7329032.43,466006.26
8663,6608/10-G-3 AH,7329035.8,466009.32
8664,6608/10-G-3 AHT2,7329035.8,466009.32
8665,6608/10-G-3 H,7329035.8,466009.32
8666,6608/10-G-4 AH,7329027.65,466017.77
8667,6608/10-G-4 AHT2,7329027.65,466017.77
8668,6608/10-G-4 H,7329027.65,466017.77
8669,6608/10-H-1 AH,7328944.22,466106.27
8670,6608/10-H-1 BH,7328942.98,466106.26
8671,6608/10-H-1 BHT2,7328942.98,466106.26
8672,6608/10-H-1 BHT3,7328942.98,466106.26
8673,6608/10-H-1 H,7328944.22,466106.27
8674,6608/10-H-2 H,7328952.98,466098.46
8675,6608/10-H-3 AH,7328955.73,466101.76
8676,6608/10-H-3 H,7328955.73,466101.76
8677,6608/10-H-4 AH,7328947.28,466109.58
8678,6608/10-H-4 H,7328947.28,466109.58
8679,6608/10-J-1 H,7325813.81,462464.55
8680,6608/10-J-2 H,7325822.28,462456.23
8681,6608/10-J-3 AH,7325825.34,462459.42
8682,6608/10-J-3 H,7325825.34,462459.42
8683,6608/10-K-1 H,7321915.19,457092.53
8684,6608/10-K-1 HT2,7321915.19,457092.53
8685,6608/10-K-2 AH,7321923.36,457084.72
8686,6608/10-K-2 H,7321923.36,457084.72
8687,6608/10-K-3 H,7321926.41,457087.91
8688,6608/10-K-4 H,7321918.24,457095.73
8689,6608/10-K-4 HT2,7321918.24,457095.73
8690,6608/10-M-2 H,7320985.9,456074.47
8691,6608/10-M-3 H,7320989.26,456077.8
8692,6608/10-M-3 HT2,7320989.26,456077.8
8693,6608/10-M-4 AH,7320980.78,456085.49
8694,6608/10-M-4 BH,7320980.78,456085.49
8695,6608/10-M-4 H,7320980.78,456085.49
8696,6608/10-M-4 HT2,7320980.78,456085.49
8697,6608/10-M-4 HT3,7320980.78,456085.49
8698,6608/10-P-1 AH,7336317.68,465387.46
8699,6608/10-P-1 H,7336317.68,465387.46
8700,6608/10-P-2 AH,7336328.34,465376.68
8701,6608/10-P-2 H,7336328.34,465376.68
8702,6608/10-P-3 H,7336332.62,465380.87
8703,6608/10-P-3 HT2,7336332.62,465380.87
8704,6608/10-P-4 H,7336325.06,465391.69
8705,6608/10-R-1 H,7336436.86,465568.08
8706,6608/10-R-1 HT2,7336436.86,465568.08
8707,6608/10-R-4 H,7336441.14,465572.27
8708,6608/10-S-1 H,7346401.97,470008.88
8709,6608/10-S-2 AH,7346412.92,469998.26
8710,6608/10-S-2 H,7346412.92,469998.26
8711,6608/10-S-3 H,7346416.9,470002.42
8712,6608/10-S-4 AH,7346406.26,470013.18
8713,6608/10-S-4 H,7346406.26,470013.18
8714,6608/11-1,7322210.51,472517.23
8715,6608/11-2,7334160.64,470609.16
8716,6608/11-3,7332386.68,477263.33
8717,6608/11-4,7342389.44,474330.95
8718,6608/11-5,7340924.85,476599.92
8719,6608/11-6,7332946.19,472136.86
8720,6608/11-7 S,7346231.06,478105.0
8721,6608/11-8,7334492.9,470047.8
8722,6608/2-1 S,7428201.21,473532.27
8723,6608/2-1 ST2,7428201.21,473532.27
8724,6608/8-1,7354632.57,478313.59
8725,6608/8-2,7353445.91,472051.0
8726,6609/10-1,7347436.33,511231.96
8727,6609/10-2,7324709.97,502341.29
8728,6609/11-1,7335502.71,525429.99
8729,6609/5-1,7390220.93,518349.04
8730,6609/6-1,7398424.83,541212.6
8731,6609/7-1,7366433.2,500929.07
8732,6610/10-1,7346789.97,547052.08
8733,6610/2-1 S,7411584.43,566228.21
8734,6610/3-1,7424470.29,583170.04
8735,6610/3-1 R,7424470.29,583170.04
8736,6610/3-1 R2,7424470.29,583170.04
8737,6610/7-1,7353283.54,557489.79
8738,6610/7-2,7372281.53,552123.02
8739,6610/7-2 T2,7372281.53,552123.02
8740,6611/9-U-1,7360855.37,625938.69
8741,6611/9-U-2,7361586.59,624989.11
8742,6611/9-U-3,0.0,166008.3
8743,6701/1-U-1,0.0,0.0
8744,6702/9-U-1,0.0,0.0
8745,6702/9-U-2,0.0,0.0
8746,6702/9-U-3,0.0,0.0
8747,6703/10-U-1,7442271.23,514108.05
8748,6704/12-1,7446374.14,574282.36
8749,6704/12-U-1,7435859.26,585234.96
8750,6704/3-U-1,7538826.76,581001.76
8751,6705/10-1,7435225.68,600057.62
8752,6705/2-U-1,7521050.68,600725.05
8753,6705/7-1,7461243.49,593833.45
8754,6705/7-U-1,7461204.88,593801.69
8755,6706/10-U-1,7457640.33,382634.1
8756,6706/10-U-2,7457264.43,383577.05
8757,6706/11-1,7442018.41,389745.19
8758,6706/11-2,7441008.15,393448.69
8759,6706/12-1,7438203.84,407619.33
8760,6706/12-2,7442717.78,407327.15
8761,6706/12-3,7440982.06,401389.03
8762,6706/12-C-1 H,7438255.93,407818.31
8763,6706/12-E-1 H,7442718.11,407227.03
8764,6706/6-1,7495801.6,401546.0
8765,6706/7-U-1,7471809.06,375784.38
8766,6706/9-U-1,7483380.68,408235.52
8767,6707/10-1,7440629.7,413490.42
8768,6707/10-2 A,7438113.36,415608.9
8769,6707/10-2 S,7438113.36,415608.9
8770,6707/10-3 S,7453962.42,427594.9
8771,6707/10-B-1 H,7436713.58,414793.13
8772,6707/10-B-3 H,7436730.38,414790.99
8773,6707/10-D-1 H,7441054.28,413604.54
8774,6707/10-D-2 H,7441067.85,413597.12
8775,6707/10-D-3 H,7441071.07,413602.78
8776,6707/10-D-4 H,7441057.51,413610.2
8777,6707/10-U-1,7453923.1,427571.0
8778,6707/4-U-1,7511307.6,425918.14
8779,6707/7-U-1,7478682.64,425141.81
8780,6707/8-U-1,7460748.66,438383.58
8781,6707/9-U-1,7465140.14,443591.03
8782,6710/10-1,7442921.7,549782.26
8783,6710/3-U-1,7522573.75,582495.55
8784,6710/3-U-2,7532229.44,575665.71
8785,6710/3-U-3,7527943.0,584106.63
8786,6710/3-U-4,7527758.45,576733.75
8787,6710/6-1,7503707.17,574335.84
8788,6711/4-U-1,7515225.7,589179.7
8789,6805/6-U-1,7625315.48,611872.62
8790,6814/4-U-1,7616092.24,466923.37
8791,6814/4-U-2,7617185.52,466015.04
8792,6901/3-U-1,7748899.06,567790.44
8793,6908/1-U-1,7851844.22,-170423.09
8794,6908/1-U-2,7850104.08,-171387.55
8795,6908/12-U-1,7771927.11,-169806.15
8796,7/1-1,6406647.32,450397.19
8797,7/1-2 S,6421722.87,444903.98
8798,7/1-U-1,6429283.95,448713.97
8799,7/11-1,6325570.43,466051.28
8800,7/11-10 S,6331018.86,468891.06
8801,7/11-10 SR,6331018.86,468891.06
8802,7/11-10 ST2,6331018.86,468891.06
8803,7/11-11 S,6331711.79,468696.47
8804,7/11-12 A,6319282.81,475938.0
8805,7/11-12 S,6319282.81,475938.0
8806,7/11-13,6344465.97,466379.95
8807,7/11-2,6325574.83,464065.41
8808,7/11-3,6323180.27,467959.73
8809,7/11-4,6331573.79,469077.56
8810,7/11-5,6332679.58,469626.1
8811,7/11-6,6330563.56,476703.64
8812,7/11-7,6325401.22,465720.08
8813,7/11-7 R,6325401.22,465720.08
8814,7/11-8,6341434.15,471586.05
8815,7/11-9,6340308.6,464590.88
8816,7/11-A-1,6325401.17,465726.81
8817,7/11-A-2,6325399.95,465724.11
8818,7/11-A-3,6325398.74,465721.24
8819,7/11-A-4,6325403.96,465725.66
8820,7/11-A-5,6325402.75,465722.78
8821,7/11-A-6,6325401.22,465720.08
8822,7/11-A-7,6325406.75,465724.5
8823,7/11-A-8,6325405.54,465721.63
8824,7/11-A-9,6325404.33,465718.92
8825,7/11-T-10 S,6331018.9,468891.08
8826,7/11-U-1,6319460.08,475138.97
8827,7/11-U-2,6319503.1,475183.93
8828,7/11-U-3,6319443.95,475198.92
8829,7/11-U-4,6319278.93,475915.03
8830,7/11-U-5,6319322.89,475958.98
8831,7/12-1 S,6328685.09,490861.37
8832,7/12-10,6337871.9,488219.56
8833,7/12-11,6330846.33,498539.76
8834,7/12-12 S,6329943.57,490758.66
8835,7/12-12 ST2,6329943.57,490758.66
8836,7/12-13 S,6320024.57,491304.35
8837,7/12-2,6329939.23,490763.87
8838,7/12-2 R,6329939.23,490763.87
8839,7/12-3,6329434.14,488583.99
8840,7/12-3 A,6329434.14,488583.99
8841,7/12-4,6327946.46,491532.39
8842,7/12-4 R,6327946.46,491532.39
8843,7/12-5,6335762.94,486598.6
8844,7/12-6,6331048.1,489977.47
8845,7/12-7,6329652.99,492718.91
8846,7/12-7 R,6329652.99,492718.91
8847,7/12-8,6326848.38,493808.24
8848,7/12-9,6325620.41,492867.44
8849,7/12-A-1,6329952.85,490757.51
8850,7/12-A-1 A,6329952.85,490757.51
8851,7/12-A-1 B,6329952.85,490757.51
8852,7/12-A-1 C,6329952.85,490757.51
8853,7/12-A-10,6329943.57,490758.66
8854,7/12-A-10 A,6329943.57,490758.66
8855,7/12-A-11,6329940.78,490759.83
8856,7/12-A-11 T2,6329940.78,490759.83
8857,7/12-A-12,6329938.0,490761.17
8858,7/12-A-12 A,6329938.0,490761.17
8859,7/12-A-12 T2,6329938.0,490761.17
8860,7/12-A-13,6329950.38,490752.12
8861,7/12-A-13 A,6329950.38,490752.12
8862,7/12-A-14,6329946.98,490753.12
8863,7/12-A-14 A,6329946.98,490753.12
8864,7/12-A-15,6329944.81,490754.63
8865,7/12-A-15 A,6329944.81,490754.63
8866,7/12-A-16,6329942.03,490755.97
8867,7/12-A-16 A,6329942.03,490755.97
8868,7/12-A-16 B,6329942.03,490755.97
8869,7/12-A-17,6329939.55,490757.14
8870,7/12-A-17 A,6329939.55,490757.14
8871,7/12-A-17 B,6329939.55,490757.14
8872,7/12-A-17 BT2,6329939.55,490757.14
8873,7/12-A-18,6329936.76,490758.48
8874,7/12-A-18 T2,6329936.76,490758.48
8875,7/12-A-2,6329950.06,490758.68
8876,7/12-A-2 A,6329950.06,490758.68
8877,7/12-A-2 B,6329950.06,490758.68
8878,7/12-A-2 BT2,6329950.06,490758.68
8879,7/12-A-3,6329944.8,490761.36
8880,7/12-A-3 A,6329944.8,490761.36
8881,7/12-A-3 B,6329944.8,490761.36
8882,7/12-A-4,6329944.8,490761.36
8883,7/12-A-5,6329942.01,490762.53
8884,7/12-A-5 A,6329942.01,490762.53
8885,7/12-A-5 AT2,6329942.01,490762.53
8886,7/12-A-5 B,6329942.01,490762.53
8887,7/12-A-5 BT2,6329942.01,490762.53
8888,7/12-A-5 BT3,6329942.01,490762.53
8889,7/12-A-6,6329939.23,490763.87
8890,7/12-A-6 A,6329939.23,490763.87
8891,7/12-A-7,6329951.62,490754.81
8892,7/12-A-7 A,6329951.62,490754.81
8893,7/12-A-7 B,6329951.62,490754.81
8894,7/12-A-7 C,6329951.62,490754.81
8895,7/12-A-8,6329948.83,490755.98
8896,7/12-A-8 A,6329948.83,490755.98
8897,7/12-A-8 AT2,6329948.83,490755.98
8898,7/12-A-9,6329946.04,490757.32
8899,7/12-A-9 A,6329946.04,490757.32
8900,7/12-A-9 B,6329946.04,490757.32
8901,7/12-U-1,6319970.03,491359.89
8902,7/12-U-2,6320031.91,491341.46
8903,7/12-U-3,6319985.63,491295.83
8904,7/3-1,6411418.07,485085.01
8905,7/4-1,6399820.83,452016.11
8906,7/4-2,6373817.59,458603.39
8907,7/4-3,6396245.56,452583.87
8908,7/7-1,6364053.4,455943.56
8909,7/7-2,6371675.99,458321.93
8910,7/7-3,6369143.6,456352.15
8911,7/7-4,6359752.14,455970.01
8912,7/7-A-1 AH,6372603.48,458202.03
8913,7/7-A-1 BH,6372603.48,458202.03
8914,7/7-A-1 H,6372603.48,458202.03
8915,7/7-A-2 H,6372594.3,458192.78
8916,7/7-A-2 HT2,6372594.3,458192.78
8917,7/7-A-2 HT3,6372594.3,458192.78
8918,7/7-A-2 HT4,6372594.3,458192.78
8919,7/7-A-3 AH,6372598.36,458188.49
8920,7/7-A-3 H,6372598.36,458188.49
8921,7/7-A-4 H,6372607.55,458197.74
8922,7/8-1,6353538.76,468362.2
8923,7/8-1 T2,6353538.76,468362.2
8924,7/8-2,6361491.91,475459.91
8925,7/8-3,6346394.87,472613.75
8926,7/8-4,6346368.89,465582.36
8927,7/8-4 T2,6346368.89,465582.36
8928,7/8-5 S,6345521.93,474034.89
8929,7/8-5 ST2,6345521.93,474034.89
8930,7/8-6 S,6350906.15,467176.08
8931,7/8-U-1,6350900.3,467134.68
8932,7/8-U-2,6350964.45,467117.45
8933,7/8-U-3,6350946.31,467181.25
8934,7/9-1,6355791.53,491329.32
8935,7016/2-1,7861269.63,557093.48
8936,7016/2-1 T2,7861269.63,557093.48
8937,7016/2-U-1,7861264.09,557046.91
8938,7017/8-U-1,0.0,0.0
8939,7018/4-U-1,0.0,0.0
8940,7018/4-U-2,7825341.95,396391.26
8941,7018/5-U-1,7824518.02,402232.22
8942,7018/5-U-2,7825676.35,403168.84
8943,7018/5-U-3,0.0,0.0
8944,7018/5-U-4,0.0,0.0
8945,7018/5-U-5,0.0,0.0
8946,7018/5-U-6,7827200.37,403536.82
8947,7018/6-U-1,0.0,0.0
8948,7018/6-U-2,0.0,0.0
8949,7018/7-U-1,7823039.56,400624.71
8950,7019/1-1,7869589.8,429692.26
8951,7020/4-U-1,0.0,0.0
8952,7022/2-U-1,7868376.34,558785.55
8953,7029/3-U-1,7869310.11,606017.0
8954,7029/3-U-2,7873063.25,608660.98
8955,7029/3-U-3,0.0,0.0
8956,7029/3-U-4,0.0,0.0
8957,7030/3-U-1,7859822.32,417243.64
8958,7117/9-1,7922625.97,604554.55
8959,7117/9-2,7927929.19,602781.04
8960,7119/12-1,7889443.98,456424.42
8961,7119/12-2,7879530.38,462689.2
8962,7119/12-2 T2,7879530.38,462689.2
8963,7119/12-3,7904727.31,454909.86
8964,7119/12-4,7881212.46,457271.46
8965,7119/12-U-1,7881214.02,457270.99
8966,7119/7-1,7922575.25,437872.0
8967,7119/9-1,7924275.6,458333.92
8968,7120/1-1,7980020.26,475816.85
8969,7120/1-1 R,7980020.26,475816.85
8970,7120/1-1 R2,7980020.26,475816.85
8971,7120/1-1 RT2,7980020.26,475816.85
8972,7120/1-2,7966032.04,474839.56
8973,7120/1-3,7978470.11,474678.91
8974,7120/1-4 S,7982516.01,471248.44
8975,7120/1-5,7982371.09,474027.54
8976,7120/1-U-1,7978470.03,474686.04
8977,7120/1-U-2,7982476.09,471245.01
8978,7120/10-1,7883536.5,473722.27
8979,7120/10-2,7888153.58,472556.9
8980,7120/12-1,7890289.38,491169.71
8981,7120/12-2,7891571.43,492968.97
8982,7120/12-3,7899413.56,492041.76
8983,7120/12-4,7883245.96,489450.11
8984,7120/12-5,7899853.81,496952.15
8985,7120/2-1,7987305.65,481923.84
8986,7120/2-2,7971348.28,486119.44
8987,7120/2-3 S,7965749.13,477755.39
8988,7120/2-U-1,7965739.11,477765.36
8989,7120/5-1,7942513.53,480135.74
8990,7120/6-1,7946756.85,497650.92
8991,7120/6-2 S,7944559.34,493948.96
8992,7120/6-3 S,7953925.23,490226.96
8993,7120/6-U-1,0.0,0.0
8994,7120/7-1,7912388.54,471011.63
8995,7120/7-2,7913417.99,476011.92
8996,7120/7-3,7929340.44,470886.27
8997,7120/8-1,7923384.58,479897.51
8998,7120/8-2,7915359.17,480927.89
8999,7120/8-3,7929358.33,485899.85
9000,7120/8-4,7930889.05,480342.17
9001,7120/8-U-4,7930897.01,480352.98
9002,7120/9-1,7932342.99,498124.67
9003,7120/9-2,7932809.5,489425.03
9004,7120/9-2 T2,7932809.5,489425.03
9005,7121/1-1,7982512.86,502657.85
9006,7121/1-1 R,7982512.86,502657.85
9007,7121/4-1,7944529.35,505507.86
9008,7121/4-2,7950918.8,502204.76
9009,7121/4-D-1 H,7943649.34,509730.59
9010,7121/4-D-2 H,7943657.99,509725.65
9011,7121/4-D-4 H,7943652.46,509735.47
9012,7121/4-E-2 H,7943962.92,506482.58
9013,7121/4-E-3 H,7943966.04,506487.47
9014,7121/4-E-4 H,7943957.69,506492.59
9015,7121/4-E-4 HT2,7943957.69,506492.59
9016,7121/4-F-1 H,7945745.17,501995.34
9017,7121/4-F-1 HT2,7945745.17,501995.34
9018,7121/4-F-1 HT3,7945745.17,501995.34
9019,7121/4-F-1 HT4,7945745.17,501995.34
9020,7121/4-F-2 H,7945754.16,501998.86
9021,7121/4-F-3 H,7945752.31,502004.14
9022,7121/4-F-3 HT2,7945752.31,502004.14
9023,7121/4-G-4 H,7950893.65,502435.35
9024,7121/5-1,7944421.61,514306.93
9025,7121/5-2,7952737.91,523051.48
9026,7121/5-3,7935226.77,523420.77
9027,7121/7-1,7930306.01,503105.18
9028,7121/7-2,7927117.4,501987.36
9029,7121/7-N-2 H,7932075.0,502981.44
9030,7121/7-N-3 H,7932077.79,502986.46
9031,7121/7-N-4 H,7932069.44,502991.29
9032,7121/8-1,7925563.16,522775.62
9033,7121/9-1,7906075.02,525524.99
9034,7122/10-1 S,7897171.12,543510.39
9035,7122/10-E-1 H,7905207.04,544865.58
9036,7122/10-E-2 H,7905219.28,544858.15
9037,7122/10-E-3 H,7905223.45,544864.94
9038,7122/10-E-3 HT2,7905223.45,544864.94
9039,7122/10-E-4 H,7905210.89,544872.18
9040,7122/10-I-2 H,7905119.06,544897.22
9041,7122/10-I-4 H,7905110.35,544910.96
9042,7122/10-U-1,7905173.92,544927.89
9043,7122/10-U-2,7897140.0,543550.64
9044,7122/12-U-1,7883904.42,572488.06
9045,7122/12-U-2,7879424.89,572632.33
9046,7122/2-1,7985596.37,556833.38
9047,7122/2-1 T2,7985596.37,556833.38
9048,7122/4-1,7961309.5,537933.23
9049,7122/6-1,7949804.84,563698.43
9050,7122/6-2,7944100.0,565425.04
9051,7122/7-1,7910064.25,547217.44
9052,7122/7-2,7910579.51,545915.01
9053,7122/7-3,7906512.67,545476.82
9054,7122/7-4 S,7906413.02,547280.98
9055,7122/7-5,7908600.89,545789.79
9056,7122/7-5 A,7908600.89,545789.79
9057,7122/7-6,7908224.31,547388.2
9058,7122/7-B-1 H,7910033.5,546019.22
9059,7122/7-B-2 H,7910045.74,546011.89
9060,7122/7-B-3 H,7910049.59,546018.28
9061,7122/7-B-4 Y1H,7910037.35,546025.7
9062,7122/7-B-4 Y2H,7910036.73,546025.72
9063,7122/7-C-1 AH,7909041.73,545811.34
9064,7122/7-C-1 H,7909041.73,545811.34
9065,7122/7-C-2 H,7909053.98,545804.41
